qid,docno,label
18,dub-sver202610_chunk019,4
18,dub-pole20263_chunk014,4
18,dub-tysk202611_chunk016,4
18,etio20263_chunk017,4
18,dub-belg20262_chunk027,4
18,dub-belg20261_chunk021,4
18,ugan202620_chunk008,5
18,syri202613_chunk009,4
18,syri202614_chunk012_dup1,4
18,syri20265_chunk014,4
18,syri202613_chunk027,4
18,syri202614_chunk012,4
18,syri20264_chunk047,4
18,soma20269_chunk011,4
18,ugan202613_chunk007,4
18,ugan202612_chunk004,4
18,stat20265_chunk006,4
18,rusl202626_chunk002,4
18,tyrk20266_chunk019,4
18,syri202618_chunk017,4
18,dub-fran20265_chunk011,4
18,dub-bulg20261_chunk017,4
131,fran20264_chunk018,4
131,dub-fran20263_chunk022,4
131,dub-fran20262_chunk021,4
131,bulg20263_chunk014,4
131,dub-belg20261_chunk010,4
131,dub-belg20262_chunk016,4
131,dub-belg20261_chunk014,2
131,dub-belg20262_chunk020,2
131,dub-fran20262_chunk027,5
131,dub-belg20261_chunk017,4
131,dub-belg20262_chunk023,4
131,dub-belg20262_chunk024,2
131,dub-belg20261_chunk018,2
131,ugan202614_chunk020,0
131,ugan20262_chunk017,0
131,bulg20263_chunk012,2
131,dub-belg20262_chunk027,4
131,dub-belg20261_chunk021,4
131,fran20264_chunk017,4
131,dub-fran20262_chunk020,4
131,dub-fran20263_chunk021,4
131,dub-bulg20261_chunk025,4
131,dub-bulg20261_chunk017,4
131,dub-bulg20261_chunk016,2
131,dub-fran20262_chunk028,4
131,dub-fran20263_chunk023,2
131,dub-fran20262_chunk022,2
131,fran20264_chunk019,2
131,dub-belg20261_chunk012,3
131,dub-belg20262_chunk018,3
131,dub-belg20262_chunk032,2
131,dub-belg20261_chunk026,2
131,fran20264_chunk014,4
131,dub-fran20262_chunk017,4
131,dub-fran20263_chunk018,4
131,dub-nede20263_chunk014,2
131,dub-nede20264_chunk012,2
131,dub-nede20261_chunk011,2
131,dub-nede20262_chunk014,4
131,dub-fran20262_chunk041,4
131,dub-bulg20261_chunk018,4
131,dub-belg20261_chunk024,2
131,dub-belg20262_chunk030,2
131,dub-bulg20261_chunk056,4
131,dub-belg20262_chunk015,4
131,dub-belg20261_chunk009,4
131,erit20261_chunk037,4
131,dub-fran20262_chunk009,4
131,dub-belg20262_chunk019,4
131,dub-belg20261_chunk013,4
131,dub-belg20262_chunk025,1
131,dub-belg20261_chunk019,1
131,dub-rumae20263_chunk027,4
131,dub-belg20262_chunk035,2
131,dub-fran20262_chunk031,2
131,bulg20263_chunk008,2
131,dub-belg20262_chunk021,4
131,dub-belg20261_chunk015,4
131,dub-bulg20261_chunk049,4
131,dub-fran20263_chunk010,4
131,fran20264_chunk006,4
131,dub-fran20262_chunk039,2
131,bulg20263_chunk019,2
131,dub-fran20262_chunk008,4
131,dub-fran20263_chunk009,4
131,fran20264_chunk005,4
131,dub-belg20261_chunk020,2
131,dub-belg20262_chunk026,2
131,dub-fran20262_chunk042,4
131,dub-fran20262_chunk040,2
131,dub-nede20263_chunk009,4
131,dub-port20261_chunk015,4
131,dub-nede20262_chunk008,4
131,dub-nede20264_chunk006,4
131,dub-port20262_chunk011,4
131,dub-nede20261_chunk005,4
131,dub-nede20265_chunk006,4
131,dub-belg20262_chunk012,2
131,ukra202610_chunk009,4
131,ukra20263_chunk025,4
131,stat202615_chunk007,4
131,stat202614_chunk007,4
131,bulg20263_chunk016,4
131,dub-nede20265_chunk012,2
131,dub-rumae20263_chunk021,4
131,dub-bulg20261_chunk014,4
131,dub-bulg20261_chunk001,4
131,dub-bulg20262_chunk001,4
131,29b-bul20261_chunk009,4
131,29b-ita20261_chunk010,4
55,bulg20263_chunk016,4
55,dub-bulg20261_chunk063,4
55,dub-bulg20261_chunk018,4
55,dub-bulg20261_chunk065,4
55,dub-bulg20261_chunk045,4
55,dub-bulg20261_chunk039,4
55,dub-belg20261_chunk018,2
55,dub-belg20262_chunk024,2
55,syri20266_chunk050,2
55,syri20267_chunk050,2
55,syri20267_chunk048,4
55,syri20261_chunk045,4
55,syri20263_chunk043,4
55,syri20266_chunk048,4
55,syri20262_chunk048,4
55,dub-belg20262_chunk035,3
55,syri20262_chunk050,2
55,syri20263_chunk045,2
55,syri20261_chunk047,2
55,dub-bulg20261_chunk053,4
55,dub-bulg20261_chunk048,4
55,dub-fran20262_chunk041,4
55,dub-bulg20262_chunk012,4
55,dub-bulg20262_chunk008,4
55,dub-belg20262_chunk018,4
55,dub-belg20261_chunk012,4
55,dub-bulg20261_chunk037,3
55,ukra202610_chunk009,4
55,bulg20263_chunk013,4
55,dub-pole20262_chunk016,4
55,dub-belg20261_chunk014,4
55,dub-belg20262_chunk020,4
55,dub-fran20262_chunk027,4
55,dub-belg20262_chunk030,4
55,dub-belg20261_chunk024,4
55,dub-fran20262_chunk036,4
55,dub-nede20261_chunk016,2
55,dub-nede20262_chunk019,2
55,ukra20263_chunk025,4
55,ukra20266_chunk017,4
55,29b-bul20261_chunk029,4
55,bulg20263_chunk031,4
55,afgh202649_chunk019,4
55,ukra20269_chunk016,4
55,dub-bulg20261_chunk031,4
55,dub-nede20265_chunk012,4
55,dub-belg20261_chunk006,4
124,bulg20263_chunk008,2
124,fran20264_chunk016,2
124,dub-fran20263_chunk020,2
124,dub-fran20262_chunk019,2
124,dub-bulg20261_chunk025,2
124,dub-bulg20261_chunk063,4
124,29b-ita20261_chunk016,4
124,dub-fran20262_chunk008,4
124,dub-bulg20261_chunk014,4
124,dub-fran20262_chunk041,4
124,dub-nede20265_chunk012,2
124,dub-belg20261_chunk015,4
124,dub-belg20262_chunk021,4
124,dub-bulg20261_chunk027,2
124,dub-bulg20261_chunk028,2
124,dub-ital20261_chunk005,4
124,dub-bulg20261_chunk013,2
124,dub-fran20263_chunk010,4
124,fran20264_chunk006,4
124,dub-belg20262_chunk035,2
124,dub-nede20263_chunk014,4
124,dub-nede20264_chunk012,4
124,fran20264_chunk007,4
124,dub-fran20263_chunk011,4
124,fran20264_chunk005,4
124,dub-fran20263_chunk009,4
124,29b-ita20261_chunk015,4
124,dub-nede20262_chunk014,2
124,dub-nede20261_chunk011,4
124,29b-ita20261_chunk013,4
124,dub-fran20262_chunk027,4
124,stat20265_chunk010,4
124,dub-belg20262_chunk023,4
124,dub-belg20261_chunk017,4
124,dub-bulg20261_chunk020,4
124,dub-fran20262_chunk040,4
124,bulg20263_chunk033,0
124,bulg20263_chunk016,4
124,dub-fran20262_chunk037,4
124,bulg20263_chunk012,2
124,29b-ita20261_chunk004,4
124,dub-fran20262_chunk031,4
124,dub-belg20262_chunk017,4
124,dub-belg20261_chunk011,4
124,dub-fran20262_chunk010,4
124,bulg20263_chunk022,2
124,dub-fran20262_chunk009,4
124,dub-bulg20261_chunk021,4
124,syri20262_chunk050,2
124,syri20263_chunk045,2
124,bulg20263_chunk037,4
124,syri20261_chunk047,2
124,dub-belg20262_chunk025,2
124,dub-belg20261_chunk019,2
124,bulg20263_chunk024,5
124,syri20266_chunk050,2
124,syri20267_chunk050,2
124,dub-bulg20261_chunk048,4
124,dub-fran20262_chunk024,4
124,dub-belg20261_chunk024,2
124,dub-belg20262_chunk030,2
3,ugan202615_chunk015,4
3,rusl202613_chunk010,4
3,29b-sve20262_chunk008,4
3,29b-tysk20261_chunk009,4
3,29b-bul20261_chunk009,4
3,29b-ita20261_chunk010,4
3,29b-sve20261_chunk010,4
3,29b-tysk20262_chunk011,4
3,29b-tysk20264_chunk009,4
3,hjem20261_chunk012,4
3,tyrk20269_chunk009,4
3,afgh20267_chunk006,4
3,afgh202615_chunk013,4
3,rusl20269_chunk018,4
3,dub-pole20262_chunk016,4
3,irak20261_chunk012,4
3,syri202614_chunk011,4
3,syri20264_chunk046,4
3,syri202614_chunk011_dup1,4
3,syri202613_chunk026,4
3,syri20265_chunk013,4
3,syri202616_chunk008,4
3,syri202617_chunk008,4
3,jord20262_chunk014,4
3,stat20265_chunk010,4
3,niga20267_chunk024,4
3,tyrk20262_chunk015,4
3,afgh202648_chunk021,4
3,geor20263_chunk026,4
3,syri202615_chunk007,4
3,syri20267_chunk060,4
3,soma20261_chunk005,4
3,soma202612_chunk007,4
3,rusl202626_chunk014,4
3,ukra20264_chunk017,4
3,ugan202613_chunk011,4
3,ukra20261_chunk009,4
3,stat202610_chunk031,4
3,dub-tysk202611_chunk015,4
3,fran20264_chunk022,4
3,dub-fran20263_chunk026,4
3,ukra20263_chunk029,4
3,afgh202645_chunk014,5
3,rusl202637_chunk028,2
3,syri202616_chunk016,4
3,stat20266_chunk016,4
3,sril202651_chunk019,4
3,rusl20264_chunk009,4
3,dub-belg20262_chunk043,4
3,ukra20266_chunk015,4
3,ukra202617_chunk019,4
3,ukra202618_chunk019,4
3,rusl202630_chunk008,4
3,dub-sver20269_chunk022,4
3,erit20266_chunk009,4
3,rusl202613_chunk013,4
3,ukra20265_chunk004,4
3,stat202613_chunk009,4
3,stat202610_chunk016,4
3,rusl202629_chunk039,4
3,rusl202628_chunk012,4
3,dub-norg20262_chunk012,4
3,erit20264_chunk014,4
3,dub-bulg20261_chunk056,4
3,indi20262_chunk013,4
3,rusl202616_chunk017,4
3,rusl202634_chunk041,4
3,dub-tysk202623_chunk006,4
3,dub-tysk202622_chunk007,4
3,afgh202650_chunk012,2
3,rusl202636_chunk009,4
3,rusl202634_chunk047,4
3,erit20268_chunk012,4
3,stat202612_chunk009,4
3,stat202611_chunk009,4
3,liba20261_chunk004,4
3,dub-rumae20263_chunk035,4
3,soma20263_chunk006,4
3,syri20269_chunk007,4
3,rusl202635_chunk050,4
3,stat20262_chunk007,4
3,dub-span20263_chunk019,4
3,ukra20265_chunk027,4
3,stat20262_chunk012,4
3,dub-nede20264_chunk004,4
3,dub-nede20261_chunk025,4
3,rusl202613_chunk003,4
3,dub-fran20265_chunk010,4
3,bosn20263_chunk022,4
3,dub-belg20262_chunk039,4
3,dub-belg20261_chunk005,4
3,stat20268_chunk011,4
108,syri20262_chunk034,4
108,syri20263_chunk029,4
108,syri20266_chunk034,4
108,syri20261_chunk031,4
108,syri20267_chunk034,4
108,syri20261_chunk048,4
108,syri20262_chunk051,4
108,syri20263_chunk046,4
108,syri20267_chunk044,4
108,syri20263_chunk039,4
108,syri20266_chunk044,4
108,syri20261_chunk041,4
108,syri20262_chunk044,4
108,syri20263_chunk052,2
108,syri20262_chunk057,2
108,syri20262_chunk036,2
108,syri20263_chunk031,2
108,syri20267_chunk036,2
108,syri20266_chunk036,2
108,syri20261_chunk033,2
108,syri20267_chunk058,4
108,syri20266_chunk058,4
108,syri20261_chunk054,4
108,syri20261_chunk047,2
108,syri20263_chunk045,2
108,syri20262_chunk050,2
108,syri20262_chunk049,4
108,syri20266_chunk049,4
108,syri20261_chunk046,4
108,syri20267_chunk049,4
108,syri20263_chunk044,4
108,syri20267_chunk047,2
108,syri20267_chunk052,2
108,syri20262_chunk047,2
108,syri20266_chunk052,2
108,syri20266_chunk047,2
108,syri20263_chunk042,2
108,syri20261_chunk044,2
108,syri20266_chunk050,2
108,syri20267_chunk050,2
108,syri20263_chunk016,4
108,syri20262_chunk021,4
108,syri20261_chunk018,4
108,syri20267_chunk021,4
108,syri20266_chunk021,4
108,syri202621_chunk007,2
108,syri20263_chunk020,4
108,syri20266_chunk025,4
108,syri20261_chunk022,4
108,syri20262_chunk025,4
108,syri20267_chunk025,4
108,syri20263_chunk055,4
108,syri20262_chunk020,4
108,syri20266_chunk020,4
108,syri20261_chunk017,4
108,syri20267_chunk020,4
108,syri20263_chunk015,4
108,syri20261_chunk036,4
108,syri20266_chunk039,4
108,syri20262_chunk039,4
108,syri20267_chunk039,4
108,syri20263_chunk034,4
35,dub-fran20262_chunk036,4
35,dub-belg20262_chunk019,4
35,dub-belg20261_chunk013,4
35,dub-belg20261_chunk007,4
35,dub-belg20262_chunk013,4
35,dub-belg20261_chunk009,4
35,dub-belg20262_chunk015,4
35,dub-belg20261_chunk016,2
35,dub-belg20262_chunk022,2
35,bulg20263_chunk019,2
35,dub-fran20262_chunk027,4
35,dub-fran20262_chunk008,4
35,dub-fran20262_chunk031,4
35,bulg20263_chunk036,2
35,ukra202611_chunk016,4
35,ukra20264_chunk007,4
35,ugan202614_chunk020,0
35,ugan20262_chunk017,0
35,dub-belg20261_chunk014,4
35,dub-belg20262_chunk020,4
35,afgh202649_chunk020,2
35,dub-belg20261_chunk021,4
35,dub-belg20262_chunk027,4
35,ukra20265_chunk018,2
35,bulg20263_chunk028,2
35,dub-schw20264_chunk013,2
35,dub-finl20261_chunk012,2
35,rusl202620_chunk012,4
35,dub-rumae20263_chunk027,4
35,dub-sver202615_chunk014,4
35,dub-fran20262_chunk025,4
35,sril202651_chunk013,2
35,dub-sver20262_chunk011,4
35,dub-sver20263_chunk013,4
35,dub-finl20262_chunk012,2
35,dub-sver20269_chunk024,4
35,ukra202620_chunk029,4
35,dub-sver20261_chunk011,4
35,ukra20269_chunk016,4
35,dub-nede20264_chunk028,4
35,afgh20267_chunk008,2
35,dub-sver202610_chunk022,4
35,dub-fran20262_chunk026,2
35,dub-tysk20261_chunk010_dup1,4
35,dub-bulg20261_chunk019,4
35,bulg20263_chunk017,4
35,dub-rumae20263_chunk018,2
35,dub-belg20262_chunk023,4
35,dub-belg20261_chunk017,4
35,dub-fran20262_chunk034,4
35,dub-norg20262_chunk019,4
35,dub-belg20262_chunk006,2
35,bulg20263_chunk023,4
35,dub-fran20262_chunk024,2
35,dub-rumae20263_chunk016,4
35,dub-rumae20263_chunk026,4
35,fran20264_chunk014,4
35,dub-fran20263_chunk018,4
35,dub-fran20262_chunk017,4
35,dub-fran20263_chunk009,4
35,fran20264_chunk005,4
35,maro20261_chunk016,4
35,dub-rumae20263_chunk020,4
35,dub-belg20261_chunk005,4
35,dub-sver202614_chunk024,4
35,stat202614_chunk007,4
88,syri20262_chunk048,2
88,syri20261_chunk045,2
88,syri20266_chunk048,2
88,syri20263_chunk043,2
88,syri20267_chunk048,2
88,syri20264_chunk035,4
88,syri20267_chunk050,2
88,syri20266_chunk050,2
88,syri20263_chunk045,2
88,syri20262_chunk050,2
88,syri20261_chunk047,2
88,syri20264_chunk034,3
88,syri202613_chunk014,2
88,syri20262_chunk057,2
88,syri20263_chunk052,2
88,syri20262_chunk010,4
88,syri20266_chunk052,2
88,syri20266_chunk047,2
88,syri20262_chunk047,2
88,syri20263_chunk042,2
88,syri20267_chunk047,2
88,syri20267_chunk052,2
88,syri20261_chunk044,2
88,syri20266_chunk058,4
88,syri20267_chunk058,4
88,syri20262_chunk044,2
88,syri20263_chunk039,2
88,syri20266_chunk044,2
88,syri20261_chunk041,2
88,syri20267_chunk044,2
88,syri20262_chunk007,4
88,syri20261_chunk054,4
88,rusl202635_chunk038,4
88,rusl202634_chunk037,4
88,syri202621_chunk005,2
88,syri20264_chunk014,4
88,syri20267_chunk045,2
88,syri202610_chunk007,2
88,bulg20263_chunk034,4
88,syri202617_chunk014,4
88,syri20263_chunk040,2
99,dub-rumae20263_chunk027,4
99,dub-rumae20263_chunk018,2
99,dub-ital20261_chunk008,4
99,dub-fran20262_chunk024,4
99,dub-rumae20263_chunk020,5
99,bulg20263_chunk033,0
99,dub-schw20261_chunk005,4
99,ugan20262_chunk017,0
99,ugan202614_chunk020,0
99,dub-fran20262_chunk038,4
99,dub-schw20263_chunk004,4
99,dub-schw20264_chunk003,4
99,dub-schw20262_chunk003,4
99,dub-belg20261_chunk010,4
99,dub-belg20262_chunk016,4
99,dub-fran20262_chunk005,4
99,tysk2026167_chunk007,4
99,dub-sver202618_chunk016,4
99,dub-rumae20263_chunk037,4
99,dub-rumae20262_chunk009,4
99,dub-span20263_chunk021,4
99,dub-belg20262_chunk004,4
99,dub-sver202610_chunk003,4
99,dub-sver20265_chunk003,4
99,dub-sver20268_chunk003,4
99,dub-sver20267_chunk003,4
99,dub-sver202611_chunk003,4
99,dub-sver202612_chunk003,4
99,dub-sver202615_chunk003,4
99,dub-sver20269_chunk003,4
99,dub-malt20261_chunk004,4
99,dub-fran20263_chunk026,4
99,fran20264_chunk022,4
99,dub-tysk202611_chunk012,4
99,dub-tysk202622_chunk014,4
99,dub-nede20262_chunk004,4
99,dub-bulg20262_chunk013,4
99,dub-fran20262_chunk025,4
99,dub-sver20261_chunk004,4
99,dub-sver20262_chunk004,4
99,dub-tysk202622_chunk012,4
99,bulg20263_chunk019,4
99,dub-finl20262_chunk003,4
99,dub-tysk202621_chunk004,4
99,dub-belg20261_chunk029,4
99,dub-fran20262_chunk029,4
99,dub-belg20262_chunk035,2
99,dub-nede20263_chunk004,4
99,dub-belg20261_chunk004,4
99,dub-sver202614_chunk004,4
99,dub-belg20261_chunk046,4
99,dub-tysk202614_chunk004,4
99,dub-tysk20268_chunk004,4
99,bulg20263_chunk028,4
99,dub-tysk20261_chunk003,5
99,tysk202625_chunk004,4
99,dub-tysk202612_chunk004,4
99,dub-tysk202620_chunk004,4
99,dub-tysk202626_chunk004,4
99,fran20264_chunk016,4
99,dub-fran20262_chunk019,4
99,dub-fran20263_chunk020,4
99,dub-tysk20261_chunk004_dup1,4
99,fran20264_chunk021,4
99,dub-sver20263_chunk004,4
99,dub-tysk20262_chunk004,4
99,dub-tysk20269_chunk008,4
15,afgh202649_chunk020,4
15,erit20261_chunk038,2
15,ugan202614_chunk020,0
15,ugan20262_chunk017,0
15,bulg20263_chunk014,4
15,dub-bulg20262_chunk013,4
15,erit20261_chunk037,4
15,alder20261_chunk012,5
15,syri20264_chunk038,4
15,soma202612_chunk014,4
15,dub-fran20262_chunk009,4
15,maro20261_chunk011,4
15,afgh20267_chunk016,4
15,dub-belg20261_chunk021,2
15,dub-belg20262_chunk027,2
15,ukra202620_chunk016,4
15,arme20261_chunk012,4
15,erit20261_chunk033,4
15,rusl20269_chunk005,4
15,dub-bulg20261_chunk017,4
15,afgh202610_chunk021,4
15,indi20261_chunk002,4
15,rusl20266_chunk021,4
15,rusl202629_chunk022,4
15,rusl202634_chunk017,4
15,rusl202635_chunk018,4
15,arme20261_chunk014,4
15,dub-ital20261_chunk007,4
15,arme20262_chunk011,4
15,dub-fran20263_chunk010,4
15,fran20264_chunk006,4
15,ugan202618_chunk006,4
15,stat20265_chunk023,2
15,arme20261_chunk013,0
15,rusl202626_chunk002,4
15,keny20262_chunk021,4
15,syri20262_chunk059,4
15,tyrk20266_chunk027,5
15,dub-fran20265_chunk011,4
15,afgh202615_chunk011,4
15,arme20262_chunk010,4
15,etio20263_chunk017,4
15,29b-tysk20264_chunk009,4
15,bulg20263_chunk019,4
15,afgh202649_chunk019,4
15,iran202564_chunk012,4
15,29b-sve20261_chunk010,4
15,29b-bul20261_chunk009,4
15,29b-tysk20262_chunk011,4
15,29b-sve20262_chunk008,4
15,29b-tysk20261_chunk009,4
15,29b-ita20261_chunk010,4
15,stat20265_chunk006,4
15,tyrk20266_chunk019,4
15,dub-tysk20265_chunk010,4
15,erit20261_chunk032,4
15,ugan20268_chunk005,5
15,etio20264_chunk003,5
15,ugan20265_chunk003,4
15,dub-span20264_chunk015,4
15,dub-finl20265_chunk007,4
15,dub-belg20261_chunk005,4
15,rusl202634_chunk033,4
15,rusl202635_chunk034,4
15,alge20261_chunk012,4
15,arme20262_chunk009,4
15,bang20264_chunk013,4
15,dub-sver202618_chunk005,4
15,niga20267_chunk001,5
15,dub-schw20263_chunk005,4
15,tyrk20266_chunk012,4
15,ugan20269_chunk018,4
15,syri202613_chunk027,4
15,syri20265_chunk014,4
15,syri202614_chunk012_dup1,4
15,syri202614_chunk012,4
15,syri20264_chunk047,4
15,syri202613_chunk009,4
15,kina20261_chunk020,4
15,ugan202619_chunk016,4
15,ugan202617_chunk025,4
15,rusl202635_chunk019,4
15,rusl202634_chunk018,4
15,etio20262_chunk014,4
15,dub-sver202618_chunk025,4
15,dub-tysk202611_chunk016,4
15,afgh202648_chunk017,4
15,ugan202620_chunk008,5
15,ukra20266_chunk021,4
15,ugan202620_chunk004,5
15,dub-span20262_chunk008,4
15,dub-bulg20261_chunk048,4
17,land20263_chunk006,4
17,bulg20263_chunk048,4
17,dub-rumae20261_chunk003,2
17,ugan202614_chunk020,0
17,ugan20262_chunk017,0
17,ugan202620_chunk016,2
17,ugan202616_chunk010,4
17,ugan20263_chunk011,4
17,bulg20263_chunk001,4
17,rusl202635_chunk016,4
17,rusl202634_chunk015,4
17,ugan202610_chunk019,4
17,ugan20268_chunk005,5
17,ugan202610_chunk009,5
17,soma20269_chunk011,4
17,ugan202612_chunk006,5
17,fran20264_chunk006,1
17,dub-fran20263_chunk010,1
17,ugan202616_chunk003,4
17,ugan202619_chunk019,4
17,ugan202616_chunk008,4
17,ugan202616_chunk002,4
17,ugan202616_chunk013,2
17,dub-fran20262_chunk031,1
17,ugan20262_chunk012,4
17,rusl202613_chunk010,4
17,rusl20266_chunk019,4
17,rusl202629_chunk020,4
17,ugan202614_chunk014,5
17,ugan202614_chunk017,4
17,dub-finl20261_chunk004,4
17,niga20264_chunk012,4
17,ugan202610_chunk014,2
17,ugan202614_chunk021,4
17,niga20264_chunk013,4
17,dub-fran20262_chunk028,1
17,jord20261_chunk001,4
17,dub-belg20261_chunk011,2
17,dub-belg20262_chunk017,2
17,ugan202616_chunk001,5
17,dub-fran20262_chunk008,2
17,ugan202616_chunk014,4
17,ugan202621_chunk007,4
17,bulg20263_chunk043,0
17,ugan202614_chunk016,4
17,soma20267_chunk003,4
17,niga20264_chunk019,2
17,ugan202620_chunk017,5
17,ugan202616_chunk015,4
17,ghan20262_chunk002,4
17,rusl202613_chunk007,4
17,ugan202621_chunk004,5
17,ugan20262_chunk006,4
17,ugan202618_chunk006,4
17,ugan202620_chunk006,4
17,alge20261_chunk011,5
17,ugan202621_chunk006,4
17,ugan20263_chunk012,5
17,ugan20262_chunk015,4
17,dub-malt20261_chunk006,4
17,dub-fran20262_chunk021,2
17,dub-belg20261_chunk022,2
17,dub-belg20262_chunk028,2
17,ugan20262_chunk018,4
17,bulg20263_chunk044,4
17,ugan202620_chunk013,4
17,dub-schw20264_chunk008,4
17,ugan20262_chunk011,5
17,ugan202610_chunk013,5
17,ugan202610_chunk017,4
17,ugan20268_chunk003,4
17,dub-fran20262_chunk038,1
17,rusl202613_chunk003,5
17,ugan202615_chunk015,4
9,dub-finl20261_chunk012,0
9,dub-sver20263_chunk013,4
9,dub-sver20262_chunk011,4
9,dub-tysk20261_chunk010_dup1,4
9,dub-finl20262_chunk012,0
9,dub-schw20264_chunk013,0
9,dub-sver202610_chunk022,4
9,dub-norg20262_chunk019,4
9,dub-sver20269_chunk024,4
9,dub-sver202614_chunk004,4
9,dub-sver20261_chunk011,4
9,dub-sver202615_chunk014,4
9,dub-nede20264_chunk028,4
9,bulg20263_chunk039,4
9,29b-sve20262_chunk002,4
9,dub-pole20263_chunk004,4
9,tysk202625_chunk009,4
9,dub-nede20263_chunk009,4
9,dub-nede20265_chunk006,4
9,dub-port20261_chunk015,4
9,dub-port20262_chunk011,4
9,dub-nede20261_chunk005,4
9,dub-nede20264_chunk006,4
9,dub-nede20262_chunk008,4
9,dub-sver202612_chunk016,0
9,29b-sve20261_chunk003,4
9,dub-belg20261_chunk004,4
9,dub-rumae20263_chunk002,4
9,dub-sver20267_chunk008,0
9,dub-tysk202613_chunk012,0
9,dub-sver202614_chunk024,4
9,dub-pole20257_chunk012,0
9,dub-tysk20264_chunk011,4
9,dub-pole20262_chunk030,4
9,29b-ita20261_chunk004,4
9,dub-nede20262_chunk027,4
9,dub-rumae20264_chunk003,4
9,dub-nede20263_chunk026,4
9,dub-rumae20262_chunk008,4
9,dub-tysk20261_chunk003,5
9,fran20264_chunk023,4
9,dub-fran20263_chunk027,4
9,fran20264_chunk029,0
9,dub-sver202613_chunk010,0
9,dub-nede20262_chunk025,4
9,dub-fran20263_chunk036,0
9,dub-nede20261_chunk022,4
9,dub-schw20262_chunk012,0
9,dub-rumae20264_chunk013,4
9,29b-tysk20264_chunk002,4
9,29b-sve20261_chunk004,4
9,dub-nede20261_chunk020,4
9,dub-nede20264_chunk021,4
9,dub-nede20265_chunk019,4
9,dub-nede20263_chunk024,4
9,dub-nede20262_chunk023,4
9,29b-tysk20261_chunk003,4
9,dub-sver20269_chunk002,4
9,dub-sver20267_chunk002,4
9,dub-port20261_chunk019,4
9,dub-port20262_chunk015,4
9,dub-bulg20262_chunk002,4
9,dub-bulg20261_chunk002,4
9,bulg20263_chunk002,4
9,dub-malt20262_chunk002,4
9,29b-tysk20263_chunk002,4
9,dub-sver202618_chunk002,4
9,dub-nede20263_chunk002,4
9,dub-sver20266_chunk002,4
9,dub-tysk20268_chunk002,4
9,dub-tysk202621_chunk002,4
9,bulg20263_chunk047,4
9,dub-bulg20262_chunk010,4
9,dub-tysk202611_chunk011,2
9,dub-sver202618_chunk020,5
9,dub-sver20268_chunk002,4
9,dub-tysk202611_chunk002,4
9,dub-tysk20263_chunk002,4
9,dub-tysk202613_chunk002,4
9,dub-tysk202614_chunk002,4
9,dub-tysk202620_chunk002,4
9,dub-tysk20262_chunk002,4
9,dub-tysk20265_chunk002,4
9,dub-schw20262_chunk002,4
9,dub-fran20262_chunk003,4
9,dub-sver202612_chunk002,4
9,dub-norg20262_chunk002,4
9,dub-port20261_chunk002,4
129,ukra20269_chunk009,4
129,ukra202620_chunk022,4
129,ukra20263_chunk025,4
129,dub-fran20262_chunk014,2
129,ukra20263_chunk026,2
129,rusl20267_chunk020,2
129,ukra20265_chunk035,4
129,ukra20262_chunk000,4
129,ukra202611_chunk000,4
129,rusl202629_chunk012,4
129,rusl20266_chunk011,4
129,ukra20263_chunk024,4
129,ukra20261_chunk000,4
129,ukra202618_chunk000,4
129,ukra202615_chunk000,4
129,ukra20262_chunk005,4
129,ukra20265_chunk019,4
129,rusl202635_chunk008,4
129,rusl202634_chunk007,4
129,rusl202635_chunk009,4
129,rusl202634_chunk008,4
129,rusl20262_chunk010,4
129,ukra20265_chunk032,4
129,ukra20265_chunk018,2
129,ukra202620_chunk029,4
129,rusl202627_chunk001,5
129,rusl202629_chunk013,2
129,rusl20267_chunk023,4
129,rusl202635_chunk034,4
129,rusl202634_chunk033,4
129,ukra20264_chunk010,4
129,rusl20266_chunk012,4
129,ukra20265_chunk013,4
129,ukra20269_chunk016,4
129,ukra202620_chunk000,4
129,rusl20267_chunk010,4
129,dub-pole20262_chunk016,2
129,rusl202610_chunk001,5
129,bulg20263_chunk012,2
129,ukra202615_chunk004,4
129,ukra20269_chunk002,2
129,ukra202610_chunk000,4
129,ukra20265_chunk000,4
129,rusl202635_chunk019,2
129,rusl202634_chunk018,2
129,rusl202637_chunk001,4
129,rusl202635_chunk013,4
129,rusl202634_chunk012,4
129,rusl202634_chunk016,2
129,rusl202635_chunk017,2
129,dub-belg20262_chunk024,2
129,dub-belg20261_chunk018,2
129,ukra20264_chunk000,4
129,rusl20267_chunk001,5
129,ukra202610_chunk017,2
129,ukra20265_chunk033,4
129,ukra20263_chunk000,4
129,dub-fran20262_chunk010,2
129,dub-bulg20261_chunk016,1
129,ugan202614_chunk017,4
129,dub-belg20261_chunk014,4
129,dub-belg20262_chunk020,4
129,rusl20262_chunk002,5
129,rusl20262_chunk001,4
129,dub-nede20265_chunk012,2
129,dub-bulg20261_chunk025,1
129,rusl20261_chunk002,4
129,dub-belg20262_chunk030,2
129,dub-belg20261_chunk024,2
129,ukra20269_chunk019,4
129,dub-bulg20261_chunk045,2
129,ukra202618_chunk001,4
129,dub-fran20263_chunk011,2
129,fran20264_chunk007,2
129,rusl202626_chunk013,2
104,alge20261_chunk035,4
104,niga20267_chunk022,4
104,kina20261_chunk014,4
104,jord20262_chunk007,4
104,rusl20266_chunk033,4
104,stat20266_chunk007,4
104,dub-span20261_chunk006,4
104,iran202564_chunk006,4
