topic_id,chunk_id,doc_id,query_id,generated_query,chunk_index,total_chunks,chunk_text,item_id,title,url,country,published_date,court,case_type,case_number,topic_label,topic_keywords,topic_probability,topic_name
0,4960_chunk001,4960,4960_chunk001_query,provide a definition of radical Islamist organisation,1,2,"In a letter provided to the Migration Department of the Ministry of the Interior on 30 October 2023, the State Security Department of Lithuania established that the applicant was a member of a radical Islamist organisation whose ideology was contrary to the country's democratic principles and...",4960,"LT: The Supreme Administrative Court ruled that, in accordance with the CJEU judgment in M.A. (C-72/22), restricting the freedom of movement within a reception facility should be considered detention and not an alternative to detention.",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=4960&returnurl=%2fPages%2fsearch.aspx,Lithuania,20/03/2024,LT: Supreme Administrative Court of Lithuania [Lietuvos vyriausiasis administracinis teismas],Decision,A-1456-624/2024,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.9635728406628128,Asylum Definition And Assessment
0,4231_chunk000,4231,4231_chunk000_query,how to establish the date of asylum application,0,2,"The case concerned the question whether the State Secretary had correctly established the date from which the applicant benefits of asylum, how to establish the date of application.",4231,"NL: The Council of State clarified that, when Netherlands became responsible to examine an application according to Article 29(2) of the Dublin III Regulation, for failing to transfer the applicant within the deadline, the applicant does not have to submit a new application and the date of the original application is effective for the status granted",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=4231&returnurl=%2fPages%2fsearch.aspx,Netherlands,04/03/2024,NL: Council of State [Afdeling Bestuursrechtspraak van de Raad van State],Judgment,202107377/1/V1,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.9715590475327512,Asylum Definition And Assessment
0,4231_chunk001,4231,4231_chunk001_query,what is the Dublin III Regulation,1,2,"In fact, the State Secretary rejected as inadmissible the first asylum application and did not process it on the merits because it determined that Germany was the Member State responsible to process it, according to the Dublin III Regulation. Since the time limit to transfer the applicant to Germany...",4231,"NL: The Council of State clarified that, when Netherlands became responsible to examine an application according to Article 29(2) of the Dublin III Regulation, for failing to transfer the applicant within the deadline, the applicant does not have to submit a new application and the date of the original application is effective for the status granted",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=4231&returnurl=%2fPages%2fsearch.aspx,Netherlands,04/03/2024,NL: Council of State [Afdeling Bestuursrechtspraak van de Raad van State],Judgment,202107377/1/V1,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",1.0,Asylum Definition And Assessment
0,4229_chunk000,4229,4229_chunk000_query,will a 37 year-old Russian national from Chechnya be conscripted for military service,0,2,The Higher Administrative Court of Saxony ruled on 12 January 2024 that a 37 year-old Russian national from Chechnya would not face conscription for military service as he is not a reservist (he was not a member of the Russian armed forces before his departure) and had already exceeded the age limit of 30 years for compulsory military service.,4229,"DE: The Higher Administrative Court of Saxony ruled that a 37-year-old Russian national from Chechnya would not face conscription for military service as he was not a reservist, he had already exceeded the age limit for compulsory military service and he could avoid forced conscription by moving to another part of Russia.",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=4229&returnurl=%2fPages%2fsearch.aspx,Germany,12/01/2024,DE: Higher Administrative Court (Oberverwaltungsgericht/Verwaltungsgerichtshof),Decision,2 A 1107/19.A,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.948281073630492,Asylum Definition And Assessment
0,4229_chunk001,4229,4229_chunk001_query,define conscription criteria,1,2,"The court held that only reservists, professional soldiers and volunteers would face conscription into the military. Moreover, the court noted...",4229,"DE: The Higher Administrative Court of Saxony ruled that a 37-year-old Russian national from Chechnya would not face conscription for military service as he was not a reservist, he had already exceeded the age limit for compulsory military service and he could avoid forced conscription by moving to another part of Russia.",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=4229&returnurl=%2fPages%2fsearch.aspx,Germany,12/01/2024,DE: Higher Administrative Court (Oberverwaltungsgericht/Verwaltungsgerichtshof),Decision,2 A 1107/19.A,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.9276761588528378,Asylum Definition And Assessment
0,4036_chunk000,4036,4036_chunk000_query,provide a definition of asylum application based on religious grounds exclusion,0,2,The case concerned an application for asylum submitted by an applicant from Iraq and for which the Finnish Immigration Service considered that he had a well-founded fear of persecution based on religious grounds but excluded him from protection for alleged commission of a serious non-political crime.,4036,FI: The Supreme Administrative Court clarified the determining authority obligations when applying the exclusion clause as well as the requirements to organise an oral hearing in the first instance appeal.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=4036&returnurl=%2fPages%2fsearch.aspx,Finland,18/12/2023,FI: Supreme Administrative Court [Korkein hallinto-oikeus],Judgment,KHO:2023:119,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",1.0,Asylum Definition And Assessment
0,4036_chunk001,4036,4036_chunk001_query,could the Supreme Administrative Corut assess the application of the exclusion clause without an oral proceeding,1,2,The Supreme Administrative Corut had to determine whether the administrative court could have assessed the application of the exclusion clause in the case without holding an oral...,4036,FI: The Supreme Administrative Court clarified the determining authority obligations when applying the exclusion clause as well as the requirements to organise an oral hearing in the first instance appeal.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=4036&returnurl=%2fPages%2fsearch.aspx,Finland,18/12/2023,FI: Supreme Administrative Court [Korkein hallinto-oikeus],Judgment,KHO:2023:119,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.8743193082743191,Asylum Definition And Assessment
0,4232_chunk000,4232,4232_chunk000_query,define the legal basis for a stay of execution in Italy,0,2,"The Justice of the Peace of Naples ruled on the right to stay of a national from Peru, who lacked a legal basis for a regular stay in Italy until the application for asylum has been formalised.",4232,IT: The Justice of the Peace of Naples ruled that delays in formalisation of the application cannot justify an action to determine the irregular stay of the applicant in the territory.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=4232&returnurl=%2fPages%2fsearch.aspx,Italy,04/12/2023,IT: Justices of the Peace [giudice di pace],Judgment,RG 101196/2023,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.9304178880470813,Asylum Definition And Assessment
0,4232_chunk001,4232,4232_chunk001_query,provide a definition of an action brought by a Public Prosecutor,1,2,"The Public Prosecutor brought an action against the applicant before the Justice of Peace of Naples for the offence provided by Legislative Decree No 286/1998, on grounds that the applicant entered and remained in the territory of the State in breach of the provisions concerning immigration rules and...",4232,IT: The Justice of the Peace of Naples ruled that delays in formalisation of the application cannot justify an action to determine the irregular stay of the applicant in the territory.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=4232&returnurl=%2fPages%2fsearch.aspx,Italy,04/12/2023,IT: Justices of the Peace [giudice di pace],Judgment,RG 101196/2023,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.7851815854447407,Asylum Definition And Assessment
0,4233_chunk000,4233,4233_chunk000_query,provide a description of the complaints regarding living conditions and lack of remedy raised by an applicant from Iraq,0,2,"The case concerned an applicant from Iraq, D.S., who was residing in Samos Greece and complained of the living conditions during the administrative detention in the police office of Sidirokastro, the PROKEKA (detention center for foreigners pending expulsion) in Tavros and the Samos camp, as well as for an alleged lack of an effective remedy to contest the abovementioned.",4233,"The ECtHR found a violation of Article 3 separately and jointly with Article 13 of the Convention with regard to living conditions of an Iraqi national, young unaccompanied female, in the Samos camp",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=4233&returnurl=%2fPages%2fsearch.aspx,Council of Europe,30/11/2023,CoE: European Court of Human Rights [ECtHR],Judgment,2080/19,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.8607078733354273,Asylum Definition And Assessment
