qid,docid,docno,query,text,score,rank
103,4435,stat20265_chunk013,health notifications and claimant status,"Statsløse palæstinenseres adgang til sundhedsydelser i Libanon er mere generelt be­skre­vet i Udlændingestyrelsen rapport, Lebanon, Access to Health Care Services for Palastinian Refugees, februar 2023, DRC Dansk Flygtningehjælps Temarapport, Li­ba­non, Palæstinensiske flygtninge i Libanon og adgangen til UNRWA’s ydelser, marts 2022, navnlig pkt.",-14.771768569946289,82
103,1096,dub-bulg20261_chunk028,health notifications and claimant status,"This means that even, if the returnees do have financial means, their access to the labour market and most of the basic public services (health care, social support, bank services, etc.) is nearly impossible.“
I samme publikation hedder det under ”Detention of Asylum Seekers”, pkt. C.",-14.82823657989502,83
103,4440,stat20265_chunk018,health notifications and claimant status,"Det frem­går endvidere af rapporten ”Lebanon – Access to Health Care Services for Palestinian Refugees” (2023) udarbejdet af Udlændingestyrelsen, at UNRWA dækker omkring 30 % af omkostningerne ved medicin.",-14.83379077911377,84
104,519,syri202614_chunk014,Asylvurdering Ved Flygtningenævnet,"Flygtningenævnet bemærker tillige, at i lyset af det regimeskifte, som har fundet sted i Syrien, finder Flygtningenævnet ikke længere er grundlag for generelt at anvende et forsigtighedsprincip i forbindelse med asylvurderingen af syriske statsborgere. Endelig bemærker Flygtningenævnet, at mangel på arbejde er socioøkonomiske forhold, der ikke er asylbegrundende.",-0.0017376337200403214,0
104,191,syri202621_chunk003,Asylvurdering Ved Flygtningenævnet,"Flygtningenævnet kan lægge ansøgerens forklaringer om sine asylmotiver til grund, men disse kan ikke begrunde, at ansøgeren ved en tilbagevenden til Syrien vil være i risiko for at blive udsat for forfølgelse eller overgreb omfattet af udlændingelovens § 7. Flygtningenævnet har ved afgørelsen heraf henset til de samme omstændigheder som Udlændingestyrelsen i afgørelsen [fra sommeren] 2026.",-0.0023074925411492586,1
104,652,syri202614_chunk014_dup1,Asylvurdering Ved Flygtningenævnet,"Flygtningenævnet bemærker tillige, at i lyset af det regimeskifte, som har fundet sted i Syrien, finder Flygtningenævnet ikke længere er grundlag for generelt at anvende et forsigtighedsprincip i forbindelse med asylvurderingen af syriske statsborgere. Endelig bemærker Flygtningenævnet, at mangel på arbejde er socioøkonomiske forhold, der ikke er asylbegrundende.",-0.0024656630121171474,2
104,5103,rusl202610_chunk012,Asylvurdering Ved Flygtningenævnet,"Flygtningenævnet finder på den baggrund og efter oplysningerne om ansøgeren i øvrigt, at ansøgeren ved en tilbagevenden til Rusland ikke risikerer at blive sendt i krig i Ukraine. Hertil kommer, at den straf, som man risikerer ved udeblivelse fra militærtjeneste efter nævnets praksis ikke har en sådan uforholdsmæssig karakter, at det i sig selv kan begrunde asyl.",-0.0026792127173393965,3
104,3969,tyrk20261_chunk013,Asylvurdering Ved Flygtningenævnet,"Flygtningenævnet bemærker, at helbredsmæssige forhold i særlige tilfælde kan tillægges betydning ved vurdering af, hvorvidt en asylansøger ved en tilbagevenden til hjemlandet risikerer forfølgelse eller overgreb i medfør af udlændingelovens § 7.",-0.002900443272665143,4
104,2769,rusl202615_chunk008,Asylvurdering Ved Flygtningenævnet,"Flygtningenævnet finder på denne baggrund, at klagerens forklaring om mulige konsekvenser ved hans tilbagevenden ikke kan lægges til grund, og at det beror på klagerens egen formodning, at han ved en tilbagevenden vil være i risiko for asylbegrundende forfølgelse som følge af klagerens fars og farbrors forhold.",-0.0029689064249396324,5
104,33,soma202611_chunk014,Asylvurdering Ved Flygtningenævnet,"vens § 9 b.

Flygtningenævnet bemærker, at helbredsmæssige forhold i særlige tilfælde kan tillægges betydning ved vurdering af, hvorvidt en asylansøger ved en tilbagevenden til hjemlandet risikerer forfølgelse eller overgreb i medfør af udlændingelovens § 7.",-0.003343826625496149,6
104,3330,afgh202650_chunk017,Asylvurdering Ved Flygtningenævnet,"r asylbegrundende forfølgelse ved en tilbagevenden.

Flygtningenævnet stadfæster derfor Udlændingestyrelsens afgørelse.” Afgh/2026/50/ysn",-0.003602326614782214,7
104,2169,geor20263_chunk018,Asylvurdering Ved Flygtningenævnet,"i-er.

Ved vurderingen af den kvindelige ansøgers asylmotiv om, at hun ved en tilbagevenden til Ge-orgien frygter, at hendes [mandlige familiemedlem på ægtefællens side] vil smide hende ud af bopælen og beholde hendes børn, kan Flygtningenævnet ikke lægge dette til grund, idet hendes forklaring ikke forekommer overbevisende.",-0.0036081469152122736,8
104,1820,ukra202614_chunk016,Asylvurdering Ved Flygtningenævnet,"Da ansøgeren blandt andet har [denne sygdom og har funktionsnedsættelse] finder Flygtningenævnet, at ansøgeren ikke er i risiko for at blive mobiliseret til at udføre militærtjeneste ved en tilbagevenden til Ukraine. Det forhold, at ansøgeren ved en medicinsk undersøgelse i forbindelse med mobilisering vil kunne få [et sygdomstilfælde], er heller ikke asylbegrundende.",-0.004504414740949869,9
104,5590,soma20262_chunk022,Asylvurdering Ved Flygtningenævnet,"ingelovens § 9 b.

Flygtningenævnet bemærker dog, at helbredsmæssige forhold i særlige tilfælde kan tillægges betydning ved vurdering af, hvorvidt en asylansøger ved en tilbagevenden til hjemlandet risikerer forfølgelse eller overgreb i medfør af udlændingelovens § 7.",-0.0048317816108465195,10
104,5615,niga20261_chunk022,Asylvurdering Ved Flygtningenævnet,"ingelovens § 9 b.

Flygtningenævnet bemærker dog, at helbredsmæssige forhold i særlige tilfælde kan tillægges betydning ved vurdering af, hvorvidt en asylansøger ved en tilbagevenden til hjemlandet risikerer forfølgelse eller overgreb i medfør af udlændingelovens § 7.",-0.0048317816108465195,11
104,5673,soma20261_chunk021,Asylvurdering Ved Flygtningenævnet,"ingelovens § 9 b.

Flygtningenævnet bemærker dog, at helbredsmæssige forhold i særlige tilfælde kan tillægges betydning ved vurdering af, hvorvidt en asylansøger ved en tilbagevenden til hjemlandet risikerer forfølgelse eller overgreb i medfør af udlændingelovens § 7.",-0.0048317816108465195,12
104,5637,maro20261_chunk020,Asylvurdering Ved Flygtningenævnet,"gelovens § 9 b.

Flygtningenævnet bemærker, at helbredsmæssige forhold i særlige tilfælde kan tillægges betydning ved vurderingen af, hvorvidt en asylansøger ved en tilbagevenden til hjemlandet risikerer forfølgelse eller overgreb i medfør af udlændingelovens § 7.",-0.004999042488634586,13
104,1813,ukra202614_chunk009,Asylvurdering Ved Flygtningenævnet,"gelovens § 9 b.

Flygtningenævnet bemærker, at helbredsmæssige forhold i særlige tilfælde kan tillægges betydning ved vurdering af, hvorvidt en asylansøger ved en tilbagevenden til hjemlandet risikerer forfølgelse eller overgreb i medfør af udlændingelovens § 7.",-0.005033796187490225,14
104,2021,dub-fran20263_chunk008,Asylvurdering Ved Flygtningenævnet,"DRC Dansk Flygtningehjælp har til støtte for, at klagerens asylsag skal behandles i Danmark endvidere gjort gældende, at klageren ved en overførsel til Frankrig vil have vanskeligt ved at få adgang til asylproceduren, og at hun og hendes børn vil være i høj risiko for hjemløshed.",-0.005871904082596302,15
104,5199,ugan202615_chunk011,Asylvurdering Ved Flygtningenævnet,"Flygtningenævnet har ved afgørelsen henset til de samme omstændigheder som er anført af Udlændingestyrelsen i afgørelsen af [efteråret] 2025, hvorefter det ikke fremstår sammenhængende, at deltagerne i LGBT-møderne registrerede sig på en deltagerliste eller at ansøgeren tog referat fra LGBT-møderne henset til den betydelige risiko ved møderne og at det findes påfaldende, at ansøgeren efter episode",-0.007207109127193689,16
104,3713,syri20264_chunk007,Asylvurdering Ved Flygtningenævnet,"1 og 2[:] Flygtningenævnet finder, at der i lyset af det regimeskifte, som har fundet sted i Syrien, ikke længere er grundlag for generelt at anvende et forsigtighedsprincip i forbindelse med asylvurderingen af syriske statsborgere fra Rif Damaskus.",-0.00725326593965292,17
104,3893,syri20265_chunk006,Asylvurdering Ved Flygtningenævnet,"1 og 2[:] Flygtningenævnet finder, at der i lyset af det regimeskifte, som har fundet sted i Syrien, ikke længere er grundlag for generelt at anvende et forsigtighedsprincip i forbindelse med asylvurderingen af syriske statsborgere fra Rif Damaskus.",-0.00725326593965292,18
104,4625,rusl20264_chunk008,Asylvurdering Ved Flygtningenævnet,"På denne baggrund og da ansøgerne i øvrigt ikke har sandsynliggjort, at den mandlige ansøger af andre årsager vil være i en konkret risiko for tvangsmæssigt at blive sendt til fronten i krigen mellem Rusland og Ukraine ved en tilbagevenden til Tjetjenien/Rusland, finder Flygtningenævnet, at ansøgerne ikke er i risiko for asylbegrundende forfølgelse eller overgreb ved en tilbagevenden.",-0.007958842441439629,19
104,5230,ugan202614_chunk012,Asylvurdering Ved Flygtningenævnet,"Flygtningenævnet lægger endvidere til grund, at ansøgeren ved en tilbagevenden til Uganda har et ønske om, at leve åbent om sin seksualitet.",-0.009975461289286613,20
104,2054,fran20264_chunk004,Asylvurdering Ved Flygtningenævnet,"Det bemærkes herved, at Frankrig den [i vinteren 2025/2026] har accepteret at modtage klageren i medfør af pågældende bestemmelse. DRC Dansk Flygtningehjælp har til støtte for, at klagerens asylsag skal behandles i Danmark endvidere gjort gældende, at klageren ved en overførsel til Frankrig vil have vanskeligt ved at få adgang til asylproceduren, og at han vil være i høj risiko for hjemløshed.",-0.010727240703999996,21
104,661,syri202615_chunk007,Asylvurdering Ved Flygtningenævnet,"Herudover har ansøgeren under sin advokats procedure ved mødet i Flygtningenævnet som yderligere asylmotiv henvist til, at Udlændingestyrelsen i sin afgørelse burde have forholdt sig til, om ansøgeren som følge af at have unddraget sig militærtjeneste/være deserteret under det daværende regime er i risiko for at blive udsat for fængsling og mulige nye overgreb/ny tortur ved en tilbagevenden til Sy",-0.010950352996587753,22
